user_idx,movie_idx,rating,user_id,movie_title,year_scaled,genre_count_scaled,primary_genre_encoded,genre_count,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_game_show,genre_history,genre_holiday,genre_horror,genre_music,genre_musical,genre_mystery,genre_romance,genre_science_fiction,genre_superhero,genre_suspense,genre_thriller,genre_tv_movie,genre_war,genre_western
3390,1719,5.0,tmdb44006625,Blade,0.7171717171717162,0.1666666666666666,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1399,2470,3.0,jarvis-5251579,Tornado,0.9898989898989896,0.3333333333333333,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,2078,7.0,CinemaSerf,Sunrise: A Song of Two Humans,0.0,0.1666666666666666,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2775,169,2.0,syn_user_00939,Rosario,0.9898989898989896,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1176,2292,5.0,dinaplyta,Fear Street: Prom Queen,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
583,188,2.0,MikeRgr,Play Dirty,0.9898989898989896,0.3333333333333333,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1807,2414,3.0,sofirodriguez,Hurry Up Tomorrow,0.9898989898989896,0.3333333333333333,19,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1299,150,9.0,grumpyV,Downton Abbey: The Grand Finale,0.9898989898989896,0.1666666666666666,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1809,89,8.0,someonestolemyoreo,Ready or Not: Here I Come,1.0,0.3333333333333333,3,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
179,678,9.0,Chris Sawin,Predator: Badlands,0.9898989898989896,0.3333333333333333,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
420,1919,4.0,JRoorda,Havoc,0.9898989898989896,0.5,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
884,1599,8.0,TheSceneSnobs,Beverly Hills Cop: Axel F,0.9797979797979792,0.3333333333333333,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,1647,8.0,Wuchak,The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,0.3737373737373737,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1399,248,6.0,jarvis-5251579,One Mile: Chapter Two,1.0,0.1666666666666666,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,1702,4.0,Kamurai,The Simpsons Movie,0.8080808080808062,0.3333333333333333,2,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1650,4.0,AJGibbs,Spider-Man: Homecoming,0.9090909090909064,0.3333333333333333,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1466,2606,9.0,kenobi22,Rental Family,0.9898989898989896,0.1666666666666666,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,2348,9.0,syn_user_01018,Bambi: The Reckoning,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
596,633,8.0,MontyTG,Five Nights at Freddy's 2,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
968,72,7.0,Wuchak,Jason Lives - Friday the 13th Part VI,0.5959595959595951,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1795,800,6.0,sixhoursago,The First Snow of Fraggle Rock,0.9898989898989896,0.3333333333333333,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
715,1417,10.0,RalphRahal,Interstellar,0.8787878787878789,0.3333333333333333,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
327,1990,4.0,FerdinandoLM,Gladiator II,0.9797979797979792,0.3333333333333333,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,858,2.0,syn_user_01381,Apple Music Live: Fred again..,0.9898989898989896,0.0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183,2550,7.0,CinemaSerf,Halloween,0.5151515151515156,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1195,2093,5.0,drystyx,Butch Cassidy and the Sundance Kid,0.4242424242424221,0.6666666666666666,1,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
183,2236,6.0,CinemaSerf,Prey,0.9595959595959584,0.3333333333333333,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1665,588,6.0,papiwarbucks,undertone,1.0,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1947,931,7.0,syn_user_00111,"Oh, Hi!",0.9898989898989896,0.3333333333333333,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2402,2547,5.0,syn_user_00566,Fackham Hall,0.9898989898989896,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,189,9.0,Nathan,The Wolf of Wall Street,0.8686868686868685,0.3333333333333333,4,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,17,7.0,thehotrock,Steve,0.9898989898989896,0.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2587,7.0,CinemaSerf,Aftersun,0.9595959595959584,0.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,2589,5.0,SAH777,She Rides Shotgun,0.9898989898989896,0.3333333333333333,19,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
453,701,6.0,John Chard,Godzilla,0.8787878787878789,0.3333333333333333,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,86,8.0,Andres Gomez,Maleficent,0.8787878787878789,0.6666666666666666,8,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
360,159,6.0,GodJester,They Will Kill You,1.0,0.3333333333333333,11,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
936,2323,8.0,VelvetThunder,People We Meet on Vacation,1.0,0.3333333333333333,6,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1550,2400,6.0,mcdent,The Astronaut,0.9898989898989896,0.3333333333333333,16,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
153,2081,4.0,CH0MSKYH0NK,The Running Man,0.9898989898989896,0.3333333333333333,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
472,2427,7.0,Kamurai,How the Grinch Stole Christmas,0.737373737373737,0.3333333333333333,7,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,2493,6.0,griggs79,Beetlejuice Beetlejuice,0.9797979797979792,0.3333333333333333,3,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62,1636,7.0,Andres Gomez,Southpaw,0.8888888888888893,0.1666666666666666,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,648,7.0,Chandler Danier,Sinners,0.9898989898989896,0.3333333333333333,11,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
183,1900,7.0,CinemaSerf,The Dark Knight Rises,0.8585858585858581,0.5,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2599,371,10.0,syn_user_00763,Traction Park Massacre,1.0,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
606,394,10.0,MrSettler,2000 Meters to Andriivka,0.9898989898989896,0.1666666666666666,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
551,191,7.0,Maritagpd07,My Oxford Year,0.9898989898989896,0.3333333333333333,15,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
968,2106,10.0,Wuchak,Troy,0.7777777777777786,0.3333333333333333,21,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
715,1995,9.0,RalphRahal,Die Hard,0.6161616161616159,0.1666666666666666,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
961,784,10.0,WhyNotCallMeRo,ONE SHOT with Ed Sheeran,0.9898989898989896,0.0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
352,2571,10.0,GenerationofSwine,Mission: Impossible,0.6969696969696955,0.3333333333333333,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1201,2007,2.0,dumasori,Final Destination Bloodlines,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
600,813,6.0,MovieGuys,The Rip,1.0,0.3333333333333333,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3437,1747,2.0,vasago,The Karate Kid,0.8383838383838373,0.5,0,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,560,7.0,FinFan,American Thunder: NASCAR to Le Mans,0.9898989898989896,0.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,2639,3.0,syn_user_00134,The Cut,0.9898989898989896,0.1666666666666666,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
545,1575,10.0,Manuel São Bento,Zootopia,0.8989898989898997,0.5,2,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,1704,3.0,Tejas Nair,Jurassic World: Fallen Kingdom,0.9191919191919168,0.5,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3460,269,10.0,whitsbrain,The Thing,0.5555555555555536,0.3333333333333333,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2785,1195,2.0,syn_user_00949,Motherboard,0.9898989898989896,0.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,2478,8.0,adansantos,A Nice Indian Boy,0.9898989898989896,0.1666666666666666,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
734,2205,5.0,RiGHT,Americana,0.9898989898989896,0.5,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
545,1371,8.0,Manuel São Bento,Predator: Killer of Killers,0.9898989898989896,0.5,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
154,2037,9.0,CRCulver,Full Metal Jacket,0.6060606060606055,0.1666666666666666,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,1973,5.0,Adriano,Everything Everywhere All at Once,0.9595959595959584,0.3333333333333333,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
453,1644,7.0,John Chard,The Evil of Frankenstein,0.3737373737373737,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3028,280,3.0,syn_user_01192,"Oh, Hi!",0.9898989898989896,0.3333333333333333,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
453,1510,9.0,John Chard,The Terminator,0.5757575757575744,0.3333333333333333,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
183,2296,7.0,CinemaSerf,Shrek 2,0.7777777777777786,0.6666666666666666,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1332,123,2.0,hirkiti,The Occupant,0.9898989898989896,0.3333333333333333,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1716,2032,2.0,ragreynolds,War of the Worlds,0.9898989898989896,0.1666666666666666,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2387,658,7.0,syn_user_00551,Occupy Cannes!,0.9898989898989896,0.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,1624,8.0,Peter89Spencer,Wonder Woman,0.9090909090909064,0.3333333333333333,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,1836,8.0,TRUkae,127 Hours,0.8383838383838373,0.3333333333333333,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
352,2044,10.0,GenerationofSwine,The Matrix Reloaded,0.7676767676767682,0.5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
307,2383,7.0,Enjayeff,Weapons,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
647,169,3.0,NyhTF,Rosario,0.9898989898989896,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3249,884,7.0,syn_user_01413,Louis Theroux: Inside the Manosphere,1.0,0.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,1975,8.0,Matthew Brady,Knives Out,0.9292929292929272,0.3333333333333333,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
419,572,9.0,JPV852,The Lord of the Rings: The Two Towers,0.7575757575757578,0.3333333333333333,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,1510,10.0,GenerationofSwine,The Terminator,0.5757575757575744,0.3333333333333333,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1598,2243,3.0,mrkesu,The Man in My Basement,0.9898989898989896,0.3333333333333333,19,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
582,217,3.0,Miirrah,Love Me Love Me,1.0,0.1666666666666666,15,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
873,2552,8.0,The Movie Mob,Johnny English,0.7676767676767682,0.3333333333333333,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,2367,6.0,Wuchak,Saving Private Ryan,0.7171717171717162,0.3333333333333333,21,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
545,2225,8.0,Manuel São Bento,A Quiet Place: Day One,0.9797979797979792,0.3333333333333333,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1847,901,5.0,syn_user_00011,Mike & Nick & Nick & Alice,1.0,0.5,3,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2060,968,4.0,syn_user_00224,Swiped,0.9898989898989896,0.1666666666666666,6,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1842,6.0,CinemaSerf,The Little Mermaid,0.9696969696969688,0.5,1,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1863,2281,6.0,syn_user_00027,The Threesome,0.9898989898989896,0.3333333333333333,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
252,1871,5.0,DerectumArt,The Fantastic 4: First Steps,0.9898989898989896,0.5,17,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
183,1787,6.0,CinemaSerf,The Batman,0.9595959595959584,0.3333333333333333,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
62,1366,7.0,Andres Gomez,Edge of Tomorrow,0.8787878787878789,0.1666666666666666,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3370,556,4.0,timelordx,Border Hunters,0.9898989898989896,0.1666666666666666,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3419,1968,6.0,tpasi,Cold Storage,1.0,0.3333333333333333,16,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
193,595,7.0,Copeland1994,Mother of Flies,0.9898989898989896,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
453,1694,5.0,John Chard,The Meg,0.9191919191919168,0.3333333333333333,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33,1828,2.0,Adriano,Black Adam,0.9595959595959584,0.3333333333333333,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1201,832,6.0,dumasori,Marty Supreme,0.9898989898989896,0.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,2650,9.0,Pratik Ghare,Thunderbolts*,0.9898989898989896,0.3333333333333333,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
679,1690,10.0,Per Gunnar Jonsson,Valerian and the City of a Thousand Planets,0.9090909090909064,0.3333333333333333,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
727,1614,5.0,Reno,Rules Don't Apply,0.8989898989898997,0.3333333333333333,15,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,2593,5.0,Acoucalancha,We Bury the Dead,1.0,0.1666666666666666,19,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1688,227,8.0,pkway,Year 10,0.9797979797979792,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1467,2493,8.0,kevin2019,Beetlejuice Beetlejuice,0.9797979797979792,0.3333333333333333,3,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
727,1889,5.0,Reno,xXx: Return of Xander Cage,0.9090909090909064,0.3333333333333333,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,508,6.0,Prodank,Kill Tony: Kill or Be Killed,0.9898989898989896,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,464,8.0,Bran83,AEW Dynasty 2025,0.9898989898989896,0.1666666666666666,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,2121,7.0,Xiofire,Sacramento,0.9898989898989896,0.1666666666666666,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,114,8.0,mexichrist83,Not Just a Goof,0.9797979797979792,0.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,33,7.0,TimeRaider,Stans,0.9898989898989896,0.1666666666666666,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1711,1781,7.0,r96sk,Men in Black 3,0.8585858585858581,0.3333333333333333,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
566,2022,7.0,Mel-,The Thursday Murder Club,0.9898989898989896,0.3333333333333333,14,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183,822,6.0,CinemaSerf,Primate,1.0,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1203,2655,6.0,durack,Pretty Thing,0.9898989898989896,0.1666666666666666,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
266,343,8.0,DisgruntledJarl,Predator: Killer of Killers,0.9898989898989896,0.5,16,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
61,1640,10.0,Andre Gonzales,Bruce Almighty,0.7676767676767682,0.1666666666666666,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,2043,7.0,MovieGuys,John Wick: Chapter 4,0.9696969696969688,0.3333333333333333,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3489,1597,10.0,zealed,Apocalypse Now,0.525252525252526,0.1666666666666666,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
329,2061,2.0,Filipe Manuel Neto,2001: A Space Odyssey,0.4141414141414117,0.3333333333333333,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
225,1811,6.0,DallasBob,Ghostbusters: Afterlife,0.949494949494948,0.3333333333333333,8,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,774,9.0,syn_user_00825,Match,0.9898989898989896,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600,523,5.0,MovieGuys,Worldbreaker,0.9898989898989896,0.3333333333333333,16,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1332,124,3.0,hirkiti,Stolen Girl,0.9898989898989896,0.3333333333333333,19,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
632,2667,7.0,Nickg24,Springsteen: Deliver Me from Nowhere,0.9898989898989896,0.1666666666666666,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3396,2444,8.0,tmdb51616167,PAW Patrol: The Mighty Movie,0.9696969696969688,0.5,7,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2156,8.0,Chandler Danier,Bugonia,0.9898989898989896,0.3333333333333333,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
62,1902,7.0,Andres Gomez,The Hobbit: An Unexpected Journey,0.8585858585858581,0.3333333333333333,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,1675,8.0,John Chard,Bud Abbott and Lou Costello Meet the Invisible Man,0.2424242424242422,0.3333333333333333,11,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3390,268,5.0,tmdb44006625,The Thirteenth Floor,0.7272727272727266,0.3333333333333333,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
183,2074,8.0,CinemaSerf,The Usual Suspects,0.6868686868686851,0.3333333333333333,6,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61,337,5.0,Andre Gonzales,Cinderella,0.2323232323232318,0.5,7,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
873,2138,7.0,The Movie Mob,Iron Man 3,0.8686868686868685,0.3333333333333333,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1916,2256,5.0,syn_user_00080,Absolute Dominion,0.9898989898989896,0.1666666666666666,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
310,838,4.0,ErikaSama1438,The Lost Chapter: Yuki's Revenge,0.9898989898989896,0.3333333333333333,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,1029,10.0,syn_user_00416,Space Cadet,1.0,0.3333333333333333,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2160,996,8.0,syn_user_00324,Kherson: Human Safari,0.9898989898989896,0.3333333333333333,5,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
857,1934,8.0,Tatsky,Turning Red,0.9595959595959584,0.5,2,4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1540,6.0,CinemaSerf,The Godfather Part III,0.6363636363636367,0.3333333333333333,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
458,2502,5.0,Jordanjsk,Bring Her Back,0.9898989898989896,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2874,2100,5.0,syn_user_01038,Wake Up Dead Man: A Knives Out Mystery,0.9898989898989896,0.3333333333333333,14,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
412,102,7.0,J. D,28 Years Later: The Bone Temple,1.0,0.3333333333333333,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
189,828,2.0,Collexa,The Internship,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,556,1.0,jarvis-5251579,Border Hunters,0.9898989898989896,0.1666666666666666,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
545,348,1.0,Manuel São Bento,Flight Risk,0.9898989898989896,0.1666666666666666,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
